,title,description,date,tag
247,Pampa Energía concreta una adquisición para avanzar con la energía eólica," Pampa Energía, la compañía argentina centrada en la industria energética, recientemente dio a conocer que concretó una adquisición para seguir avanzando en la industria de las energías renovables. En detalle, compró de su socio el 50% indirecto del capital social y votos de Greenwind, sociedad que posee como único activo el Parque Eólico Mario Cebreiro (PEMC) con una capacidad instalada de 100 MW, por un monto total de USD 20,5 millones. De esta manera y junto con el 50% del capital social de Greenwind que Pampa Energía ya poseía, la empresa fundada por Marcelo Mindlin ahora controlará el 100% de su capital social y votos. En un comunicado, se detalló que la deuda neta del 100% de Greenwind al 30 de junio de 2022 asciende a USD 65 millones. ""Cabe destacar que la presente adquisición se realizó en línea con la estrategia del Grupo de focalizarse en el crecimiento de los negocios centrales de Pampa: aumentar la producción y desarrollo de reservas no convencionales de gas, y continuar adicionando generación eléctrica eficiente a su portafolio"", se expresó en la carta. De esta forma, la empresa poco a poco crece dentro de la industria de las energías renovables. Ya a finales del año pasado, había anunciado que invertiría USD 120 millones para ampliar su Parque Eólico Pampa Energía III, ubicado en el partido de Coronel Rosales, que actualmente cuenta con 14 aerogeneradores y una potencia instalada de 53,2 MW y que tras las reformas y la construcción de 18 aerogeneradores contará con una potencia de más de 134 MW. Invertir en Pampa EnergíaPara aprovechar este crecimiento y obtener un beneficio económico, se puede invertir en Pampa Energía desde Argentina de manera sencilla. Para hacerlo, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible Pampa Energía bajo el ticker ""PAMP"". ",2022-08-16,Empresas
248,Las pérdidas de este Cedear crypto crecieron preocupantemente," Bitfarms, la minera de bitcoins fundada por emprendedores argentinos, dio a conocer los resultados financieros del segundo trimestre del año, en los cuales quedan reflejadas las consecuencias del invierno crypto. En concreto, la compañía reportó ingresos por USD 42 millones, lo que se traduce en un incremento interanual del 14%. No obstante, las estimaciones de Wall Street rondaban los USD 48 millones. A su vez, la ganancia bruta por minería fue de USD 27 millones, mientras que el margen alcanzó el 66%, lo que marca un retroceso frente a los USD 28 millones y 79%, respectivamente, del mismo periodo del año anterior. En tanto, Bitfarms anunció una pérdida neta de USD 142 millones, representando una pérdida por acción diluida de USD 0,70, cuando en el segundo trimestre del 2021 estas cifras fueron de -USD 4 millones y -USD 0,02 por acción, respectivamente. Asimismo, la minera destacó que se minaron 1.257 bitcoins con un costo promedio de producción por activo de USD 9.900, comparado con los USD 9.000 del periodo anterior y los USD 8.700 del primer trimestre del año. En cuanto a la tenencia, la empresa indicó que, al cierre del 30 de junio, tenía USD 46 millones en efectivo y USD 3.144 bitcoins, valuados en alrededor de USD 62 millones, contemplando un precio de activo de alrededor de USD 19.800. Invertir en Bitfarms desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Bitfarms de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: BITF), pero se pueden operar en pesos (BCBA: BITF) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-08-16,Empresas
249,YPF prevé un reajuste en los precios de los combustibles," Ejecutivos de YPF (Yacimientos Petrolíferos Fiscales) anticiparon frente a inversores la probabilidad de aumentar sus precios en el corto plazo ante la escalada inflacionaria que afecta al país durante este 2022. Precisamente fue Alejandro Lew, gerente de finanzas de la compañía, luego de presentar los estados contables y un balance muy positivo para la empresa en el segundo trimestre del año. Luego de varios meses de incertidumbre y fuertes pérdidas durante 2021, YPF reportó ganancias netas por $94.063 millones (U$S 752 millones) y planea incrementar sus inversiones un 55% en comparación al mismo período de 2021. Sin embargo, los precios locales no están actualizados conforme al mercado internacional, que están un 10% más caros.  ""Los precios internacionales de los combustibles crecieron un 10% pero los precios locales no se pudieron actualizar"", reconoció Pablo Iuliano, flamante CEO de la petrolera con mayoría estatal. Según el ejecutivo, con respecto al precio del diésel la compañía se “siente cómoda”, pero no así con respecto al costo de la nafta, la cual no tuvo aumentos en junio y el último fue en mayo por un 11,5%, acumulando un incremento anual del 30%, muy lejos de la inflación de los primeros seis meses del año. “Estamos atentos al impacto que puede generar el incremento de los precios internos del resto de la economía, pero nuestro objetivo es tratar de achicar la brecha entre el valor del surtidor y los precios internacionales. No queremos estresar el poder adquisitivo de la población”, destacó Iuliano. Por su parte, Lew aclaró que el motivo principal tiene que ver con las presiones inflacionarias en pesos y un nivel muy lento de devaluación que se traslada en presiones en dólares. Aunque afirmó que se espera que la inflación se mantenga por encima de la devaluación, descartando saltos abruptos en la divisa americana. Al día de hoy, los precios de referencia de YPF son $120,3 el litro de nafta súper y $147,3 la versión premium de la compañía, Infinia. En tanto el litro de diésel 500 cuesta $113,4 e Infinia diésel $145,9.    ",2022-08-12,Empresas
250,Grupo Supervielle avanzó con su recompra de acciones," A finales del mes pasado, Grupo Supervielle le informó a la Comisión Nacional de Valores (CNV) que iniciaría un plan de recompra de acciones por hasta $2.000 millones por un total que no exceda el límite máximo del 10% del capital social de la compañía. Además, remarcó que el monto de las adquisiciones no podría ser superior al 2% del volumen promedio de transacción diario que hayan experimentado sus acciones durante los 90 días hábiles anteriores. Ahora, llegando a mediados de agosto, Grupo Supervielle avanzó con este plan. A través de un comunicado, informó que adquirió 57.000 acciones a $106,17, aproximadamente, cada una, depositando un total de $6,05 millones. ¿Qué significa recomprar acciones?Para un inversor, que la compañía anuncie recompra de acciones es algo que siempre es bueno. Warren Buffett decía que ""la matemática de las recompras desaparece lentamente, pero puede ser poderosa con el tiempo. El proceso ofrece una manera simple para que los inversionistas sean dueños de una porción cada vez mayor de negocios excepcionales"". ¿Cuál es la lógica? La recompra de acciones es el acto por el cual una empresa compra acciones propias y las amortiza o elimina. Al haber menos acciones en circulación, aumenta la participación de cada accionista en la misma. Entonces, con esta decisión, los actuales accionistas son dueños de una mayor porción de la compañía, incrementando así el valor de sus activos. Además, cuando una compañía recompra sus acciones, está demostrando que confía en el potencial de crecimiento y que el precio de mercado es justo y/o atractivo. La compra de Grupo Supervielle se dio a un nivel cercano al de los máximos históricos de 2018, en donde las acciones llegaron a costar $135. No obstante, en dólares, la compañía cotiza en Wall Street a USD 1,82 por ADR, cuando su máximo fue de USD 33,85. Cómo invertir en Grupo SuperviellePara invertir en Grupo Supervielle desde Argentina de manera sencilla, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible Grupo Supervielle bajo el ticker ""SUPV"". ",2022-08-12,Empresas
251,Los ingresos de Loma Negra crecieron un 8% en el segundo trimestre," Loma Negra, el principal productor de cemento de Argentina, anunció los resultados financieros del segundo trimestre del año, en los cuales se expone un aumento de las ventas. En detalle, la compañía informó ingresos netos por $25.268 millones o USD 204 millones, lo que representa un aumento del 8% frente a los datos del mismo periodo del año anterior. La mejora fue explicada por el incremento en las ventas de cemento y por el bueno desempeño de los otros negocios, principalmente el de hormigón y agregados. A su vez, las ganancias antes de intereses, impuestos, depreciaciones y amortizaciones (EBITDA, por su sigla en inglés) fue de $7.328 millones (USD 63 millones), un 2,6% más en términos interanuales. En este caso, el margen pasó del 30,5% al 29%. Asimismo, la ganancia neta fue de $2.413 millones, mostrando un incremento de $4.488 millones frente al segundo trimestre del 2021, ya que se obtuvo un mejor resultado operativo y una menor carga impositiva debido al aumento de alícuota en el impuesto a las ganancias que afectó al periodo anterior. A través de un comunicado de prensa, Sergio Faifman, actual director ejecutivo de Loma Negra, expresó: ""Nos complace presentar otro trimestre con excelentes resultados, fundamentados principalmente por nuestro negocio de cemento"". ""El sólido momento que está atravesando la demanda hizo que este sea el mejor segundo trimestre de la historia para el mercado de cemento, marcando un máximo también para los primeros seis meses de 2022. Encaminándose este año a marcar un nuevo récord histórico de despacho"", agregó el ejecutivo. Tras los resultados, las acciones de Loma Negra en Wall Street subieron cerca de un 1,8%. En el mercado local, el retorno positivo superó el 3,2%. Invertir en Loma NegraPara invertir en Loma Negra, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de diez minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, contactarse por la mensajería con el asesor financiero designado u operar por cuenta propia. En este caso, el ticker del activo es LOMA. ",2022-08-12,Empresas
252,TGS anuncia una inversión de US$ 60 millones ¡Enterate de qué se trata!," Transportadora Gas del Sur (TGS), una compañía de servicios integrados de la cadena de gas natural, anunció hoy que comenzará las obras para extender 32 kilómetros el Gasoducto Vaca Muerta Tramo Norte, desde las áreas de producción identificadas como zona Los Toldos I Sur hacia El Trapial. En el marco de la Exposición Argentina Oil & Gas, que se realiza en la ciudad de Neuquén, la empresa dio a conocer una obra que permitirá consolidar una red de gasoductos de captación de 182 kilómetros que viene desarrollando en la región. Las obras que comenzarán este mes y requieren una inversión de US$ 60 millones, ampliarán la cantidad de áreas de producción que atraviesa el gasoducto de TGS, permitiendo inyectar más gas de Vaca Muerta a los sistemas regulados de transporte. Así, la empresa continúa el proceso de ampliación de sus operaciones de midstream en Vaca Muerta, donde está presente en la zona de Tratayén con su planta de acondicionamiento de gas, que construyó en 2018. También tiene en operación los gasoductos Vaca Muerta Norte y Sur y otras instalaciones que dan servicios a las empresas productoras de gas. Precisamente, Tratayén en la provincia de Neuquén será el punto de partida del Gasoducto Néstor Kirchner cuyos contratos de construcción para la primera etapa hasta Saliquelló se firmaron ayer con la presencia del presidente Alberto Fernández. ""Estamos muy orgullosos de continuar expandiendo las operaciones de TGS en Vaca Muerta, ratificando así, que las inversiones realizadas han promovido soluciones eficientes para los productores de gas, ya que resuelve el transporte y el acondicionamiento de la producción agregando valor al gas natural"", afirmó Oscar Sardi, CEO de TGS. El nuevo gasoducto Néstor Kirchner ampliará en un 25% la capacidad del sistema de transporte de gas natural y ayudará a desarrollar la producción creciente en el yacimiento Vaca Muerta, para lo cual la ampliación de los ductos de TGS permitirá asegurar su abastecimiento. Puntualmente, cuando la iniciativa que encara la empresa estatal Energía Argentina esté consumada se incrementará la capacidad de transporte en 24 millones de metros cúbicos (m3) de gas diarios. De cumplirse los plazos estipulados en los contratos, contar con el gasoducto activo antes del invierno del 2023 le permitirá a Argentina alcanzar el autoabastecimiento energético, lo que implicaría un ahorro calculado en más de 2.200 millones de dólares al año en importaciones de combustibles y subsidios. ",2022-08-11,Empresas
253,Disney aplastó al mercado con sus espectaculares resultados trimestrales," The Walt Disney Company, la compañía más grande de entretenimiento, dio a conocer los resultados financieros del segundo trimestre del año, los cuales impactaron positivamente al mercado. En concreto, reportó ventas por USD 21.504 millones, lo que representa un aumento del 26% frente a los USD 17.022 millones del mismo periodo del año anterior y una cifra un 7% más alta que la estimada por Wall Street. A su vez, el beneficio por acción (EPS, por sus siglas en inglés) creció interanualmente un 36% hasta los USD 1,09, cuando el consenso entre los analistas e inversores era de USD 0,94 para el segundo trimestre de este 2022. Por segmentos, la división de entretenimiento y medios gozó de un incremento de los ingresos del 11%, mientras que la categoría de parques, experiencias y productos se expandió un 70%. La empresa también anunció que sumó 14,4 millones de suscriptores a su plataforma de streaming Disney+, superando las estimaciones de 9,8 millones y contrarrestando lo sucedido con alternativas de la competencia como Netflix. ""Tuvimos un excelente trimestre, con nuestros equipos creativos y de negocios de clase mundial impulsando el rendimiento en nuestros parques temáticos nacionales, grandes aumentos en la audiencia de deportes en vivo y crecimiento de suscriptores en nuestros servicios de transmisión"", expresó Bob Chapek, director ejecutivo de The Walt Disney Company. ""Seguimos transformando el entretenimiento a medida que nos acercamos a nuestro segundo siglo, con nuevas historias convincentes en nuestras muchas plataformas y experiencias físicas inmersivas únicas que superan las expectativas de los huéspedes, todo lo cual se refleja en nuestros sólidos resultados operativos este trimestre"", agregó. Tras los anuncios, las acciones de Disney subieron un 10% en la rueda posmercado. Hoy, se negocian un 7% por encima del último cierre en el premercado.   Invertir en Disney desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Disney de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: DIS), pero se pueden operar en pesos (BCBA: DISN) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-08-11,Empresas
254,La empresa argentina que triplicó ganancias el último trimestre,"El día martes, Molinos Río de la Plata dio a conocer sus resultados para el primer semestre del 2022 y sus números sorprendieron a los inversores, La empresa reportó un resultado final cerró en $5.195 millones, a pesar de una caída del 30% en sus resultados operativos. A comparación con el mismo periodo del 2021, Molinos obtuvo una mejora mayor al 300%, ya que su ganancia había cerrado en $1.636 millones. Pese al incremento en la ganancia, la empresa manifestó que en los seis meses del 2022 registró una ""significativa caída de los resultados operativos"" debido a ""la imposibilidad de recuperar en los precios de venta los relevantes y cada vez más frecuentes aumentos en los costos”. La retracción en el resultado operativo se dio a pesar de que la compañía continuó con su política de ajuste en los gastos de comercialización y de administración, señalaron desde la propia empresa, cuestión que se llevó a cabo en relación a los ingresos registrados. Durante dicho período, dos de los principales insumos de la empresa, como son el girasol y el trigo, aumentaron su precio producto de la invasión de Rusia a Ucrania. “Sin embargo, el mencionado deterioro a nivel de resultados operativos se vio compensado por un efecto positivo de carácter contable que impacta en los resultados después de impuestos y que llevan el resultado neto a los $5.195 millones”, remarcaron. ",2022-08-10,Empresas
255,TGN perdió $3.000 millones en el primer semestre del año," Transportadora de Gas del Norte (TGN) dio a conocer los resultados financieros del primer semestre del año, de los cuales se desprende que, nuevamente, registró grandes pérdidas. En concreto, las ventas del periodo ascendieron a $14.727 millones, representando un aumento del 2,9% en comparación con el mismo período de 2021 donde se alcanzó un total de $14.309 millones. Dicho aumento responde principalmente al incremento tarifario del 60% vigente desde marzo del corriente y a mayores volúmenes con destino de exportación, lo cual se vio parcialmente compensado por el efecto de la aceleración de la inflación. A su vez, las ganancias antes de intereses, impuestos, depreciaciones y amortizaciones (EBITDA, por sus siglas en inglés) del período fueron de $7.033 millones, lo que se traduce en una reducción del 1% en comparación con similar período del año 2021 que mostró un EBITDA de $7.103 millones. La variación se explica principalmente por mayores costos de explotación, lo cual se vio parcialmente compensado por el aumento de las ventas. En tanto, la pérdida del período ascendió a la suma de $3.014 millones (-$6,86 por acción), frente a $8.671 millones (-$19,73 por acción) del mismo período del año pasado. En este caso, el motivo de la mejora es el menor cargo de impuesto a las ganancias diferido, el cual se vio parcialmente compensado por un mayor resultado negativo por posición monetaria y menores resultados financieros por variación cambiaria. Tras los anuncios, las acciones de Transportadora de Gas del Norte retrocedieron alrededor de un 1,4%. Así, acumulan una suba del 32% en pesos en lo que va del año. Invertir en TGNPara invertir en TGN desde Argentina de manera sencilla, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible Transportadora de Gas del Norte bajo el ticker ""TGN4"". ",2022-08-10,Empresas
256,Elon Musk vende acciones de Tesla por USD 7.000 millones," Elon Musk vendió acciones de Tesla por alrededor de USD 6.900 millones alegando que quiere evitar una venta repentina en caso de que se vea obligado a seguir adelante con su acuerdo de comprar Twitter. Según documentos regulatorios publicados este martes, el hombre más rico del mundo habría vendido cerca de 7,92 millones de acciones el pasado 5 de agosto. A través de sus redes sociales, informó que, si el acuerdo de adquisición de Twitter no se cierra, volverá a aumentar su participación en el fabricante de vehículos eléctricos. ""En el caso (con suerte improbable) de que Twitter obligue a cerrar este acuerdo *y* algunos socios de capital no avancen, es importante evitar una venta de emergencia de las acciones de Tesla"", escribió Musk. ""Musk dijo en la reunión de accionistas de Tesla que cualquier debilidad en el precio de las acciones era una oportunidad de compra, y luego, 24 horas después, comenzó a vender acciones él mismo"", relató Jim Dixon, operador de acciones en Mirabaud Securities. Es ""muy poco probable"" que Musk haya terminado de deshacerse de las acciones ahora, agregó el especialista. Es importante recordar que, a mediados de julio, Twitter presentó una demanda contra Musk en los tribunales de Delaware, después de que este último desistiera de su acuerdo de compra de esa red social por USD 44.000 millones, según reportó la agencia Bloomberg. Twitter dijo que Musk, después de firmar un acuerdo vinculante de fusión, ahora ""se niega a cumplir con sus obligaciones con la empresa y sus accionistas porque el acuerdo que firmó ya no sirve a sus intereses personales"". La demanda marcó el comienzo de lo que podría ser una batalla legal prolongada, ya que Twitter busca obligar a Musk a cumplir con su acuerdo de pagar USD 54,20 por acción de la empresa, mientras que el multimillonario busca que se le excluya del acuerdo debido a problemas con el procedimiento de negociación. ""Después de montar un espectáculo público para poner a Twitter en juego, y después de haber propuesto y luego firmado un acuerdo de fusión favorable al vendedor, Musk aparentemente cree que él, a diferencia de todas las demás partes sujetas a la ley de contratos de Delaware, es libre de cambiar de opinión, interrumpir sus operaciones, destruir el valor para los accionistas y se retire"", sostiene la demanda. ",2022-08-10,Empresas
257,Tornado Cash pasa a la lista de negra de EE.UU. por posible lavado de dinero," Este lunes, el Departamento del Tesoro de Estados Unidos ha decidido incluir a Tornado Cash en su lista negra, señalando que la plataforma se ha utilizado para lavar más de USD 7 mil millones en moneda virtual desde su creación en 2019.   Tornado Cash es una herramienta que permite desviar toda trazabilidad en las transacciones dentro de la blockchain de Ethereum, de forma descentralizada y mediante un contrato inteligente. Se trata de la primera vez que Estados Unidos realiza una acción similar hacia las plataformas de finanzas descentralizadas (DeFi) y crea un nuevo aviso para todas aquellas que vayan en contra de su política regulatoria. En su anuncio, el subsecretario del Tesoro para Terrorismo e Inteligencia Financiera, Brian E. Nelson, dijo: ""Hoy, el Tesoro está sancionando a Tornado Cash, un mezclador de moneda virtual que lava las ganancias de los delitos cibernéticos, incluidos los cometidos contra las víctimas en los Estados Unidos"" Seguido a esto, Nelson argumenta que Tornado Cash ha fallado ""repetidamente en imponer controles efectivos para evitar el lavado de dinero por parte de los ciberdelincuentes"".  A partir de esta noticia, Tornado Cash ahora pasa a estar en la lista de Nacionales Especialmente Designados (SDN, por sus siglas en inglés).  A su vez, esto provoca que a las empresas y ciudadanos estadounidenses se les prohíba interactuar con la plataforma y su uso sea considerado ilegal. ¿Cuál es el motivo detrás de esta sanción?Según el departamento de Estados Unidos, una gran cantidad de grupos de ciberdelicuentes que, luego de ejecutar un ataque, acuden a Tornado Cash para evitar dejar rastro y quedarse con los activos digitales. Una motivación detrás de esto también tiene que ver con que muchos de estos ciberdelincuentes son de Corea del Norte, país con el cual no simpatiza el país norteamericano.   Un ejemplo de esto es el reciente ataque a la red Ronin, del juego Play2Earn, Axie Infinity, en el que se extrajeron unos USD 600 millones en ether, de los cuales casi 30.000 ethers fueron extraídos a través Tornado Cash. Posteriormente, l FBI atribuyó el ataque realizado a la red Ronin del videojuego Axie Infinity a un grupo de hackers norcoreanos conocido como Lazarus Group.    ",2022-08-09,Empresas
258,Central Puerto presentó sus resultados y sorprendió a los inversores," La empresa argentina más importante en el rubro de generación eléctrica, Central Puerto, presentó este lunes sus resultados para el primer semestre del 2022. En el periodo mencionado, la empresa ha logrado revertir la pérdida neta sufrida durante el mismo período en 2021 y pudo obtener resultados positivos por $7.974 millones pesos, frente a un resultado negativo de $6.073 millones del año pasado. Según la publicado por Central Puerto (Cepu) en la página de la CNV, el increíble resultado se debe, en parte, a un incremento leve de 2% en los ingresos en la comparación interanual, que pasaron de $38.588 millones en el primer semestre de 2021 a $39.276 en el mismo lapso de este año. Sin embargo, el principal impulsor de estos números fue la reducción de un 5% en los costos de ventas y un ahorro de 7% en los costos de administración y comercialización. Los números de la empresaDe acuerdo al documento presentado por Central Puerto, podemos concluir que la empresa cerró el primer semestre de este año con una mejora del 39% del Ebitda, que trepó a $35.037 millones contra los $25.244 millones del mismo periodo en 2021. Por su lado, la utilidad neta fue de $8.000 millones y el beneficio por acción da un valor de $5,27  o $52,67 por ADR. A su vez, los ingresos fueron de $39.300, no muy distinto a los $38.600 millones del mismo período de 2021. Como mencionamos anteriormente, el resultado se dio también por un aumento del 16% en las Ventas bajo contrato, las cuales ascendieron a $21.700 millones, en comparación con los $18.700 millones en 2021. También registró un aumento del 85% en las Ventas de Vapor, ya que la producción de este activo aumentó 90% en el período. En cuanto a la generación de energía, en el primer semestre de 2022 hubo un aumento de 23% a 8.865 GWh. Como referencia, la generación de energía doméstica aumentó 1,4% durante el primer semestre de 2022, según datos de CAMMESA. El incremento en la energía generada por Central Puerto se debió a, según la empresa, un incremento del 37% en la generación eléctrica de las unidades térmicas principalmente por la nueva generación de Terminal 6 y la recuperación del promedio de producción del ciclo combinado marca Siemens de la central Luján de Cuyo. Y también al incremento del 5% en la generación de energía a partir de unidades renovables, lo que se debió principalmente a un mejor recurso eólico.  ",2022-08-09,Empresas
259,Nvidia sorprendió negativamente a los inversores," El gigante tecnológico Nvidia informó los ingresos del segundo trimestre del 2022, los cuales decepcionaron a los inversores y analistas de Wall Street. Específicamente, las ventas fueron de alrededor de USD 6.700 millones, cuando el consenso era de USD 8.100 millones. Del total, USD 2.040 millones corresponden al segmento de placas de video, mientras que USD 3.810 millones provienen de los centros de datos. Frente al año anterior, estas cifras representan una caída del 33% y un aumento del 61% frente al año anterior, respectivamente. Según informó la compañía, el principal motivo fue la contracción de la demanda en el campo de las computadoras personales por el aumento de la inflación. A su vez, los ingresos por centro de datos, aunque fueron récord, estuvieron algo por debajo de las expectativas de la empresa, ya que se vieron afectados por las interrupciones de la cadena de suministro. ""Nuestras proyecciones de venta directa de productos de juegos disminuyeron significativamente a medida que avanzaba el trimestre"", dijo Jensen Huang, fundador y director ejecutivo de NVIDIA. ""Como esperamos que continúen las condiciones macroeconómicas que afectan las ventas directas, tomamos medidas con nuestros socios de juegos para ajustar los precios de los canales y el inventario"", agregó. Y destacó: ""NVIDIA tiene excelentes productos y una posición que impulsa mercados grandes y en crecimiento. Mientras navegamos por estos desafíos, nos mantenemos enfocados en la oportunidad única en una generación de reinventar la computación para la era de la IA"". Tras los anuncios, las acciones de la compañía cayeron un 3,6%. Así, acumulan un retorno negativo del 43% en lo que va del año.   Invertir en Nvidia desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Nvidia de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: NVDA), pero se pueden operar en pesos (BCBA: NVDA) y siguen la evolución del Dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-08-09,Empresas
260,Por qué invertir en las grandes tecnológicas sigue siendo negocio," Para hacerle frente a la inflación, que en junio llegó al 9,1% interanual, la Reserva Federal de los Estados Unidos decidió ejecutar un feroz plan de aumento de tasas: 0,25%, 0,50%, 0,75% y 0,75%. En este contexto, se comenzó a afirmar que los inversores debían abandonar sus tenencias en empresas tecnológicas porque el endurecimiento de la política monetaria las perjudicaría violentamente. Por este motivo, algunos analistas de Wall Street explican que sigue siendo rentable invertir en acciones de estas empresas, a pesar de su naturaleza tecnológica. ""Las acciones tecnológicas no están tan ligadas a las tasas como muchos inversores piensan"", comentó Emily Roland, codirectora de estrategia de inversiones de John Hancock. ""Hemos analizado los datos y la relación en realidad no es tan sólida. Hemos visto que en los últimos tiempos está correlacionada, pero lo que sucede en una desaceleración del crecimiento económico es que desea poseer empresas que tengan una rentabilidad más duradera, más estabilidad en las ganancias y más efectivo en sus balances para implementar. Lo que encontrará en las empresas de tecnología"", agregó. Por su parte, Scott Chronert, estratega en Citi, destacó que ""a medida que nos acercamos a la resolución de la recesión, los perfiles de crecimiento a largo plazo asociados con muchos temas puede proporcionar cierta ventaja en el rendimiento, particularmente después de las correcciones de valoración del año hasta la fecha"". ""Un nuevo entorno comercial al otro lado de las preocupaciones actuales puede significar que los catalizadores de valoración de acciones específicas pueden estar más estrechamente vinculados a los fundamentos, dando un perfil de crecimiento macroeconómico esperado más bajo y una menor acomodación del banco central"", finalizó Chronert. Invertir en empresas tecnológicasPara aquellos interesados, desde Argentina se puede invertir en estas empresas tecnológicas de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior, pero se pueden operar en pesos y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-08-08,Empresas
261,Qualcomm firma un acuerdo para duplicar la fabricación de chips," En el día de hoy, Qualcomm y GlobalFoundries decidieron firmar un acuerdo con el fin de duplicar, a largo plazo, su producción actual de chips utilizados en transceptores 5G, Wi-Fi, el sector automotor y conectividad del Internet de las Cosas (IoT). Según lo acordado en el documento, los chips adicionales se producirán en las fábricas de GlobalFoundries localizadas en Estados Unidos, Alemania, Singapur y Francia. Agregado a esto, ambas empresas se comprometieron a apoyar la producción en Estados Unidos, ampliando la capacidad de las instalaciones de fabricación de semiconductores más avanzadas de GlobalFoundries, en Malta, Nueva York. A partir de esto, la empresa estadounidense, Qualcomm, se convierte en una de los primeros clientes de GlobalFoundries en firmar un acuerdo a largo plazo para cubrir múltiples geografías y tecnologías. Thomas Caulfield, director ejecutivo de GlobalFoundries, dijo en un comunicado que ""tener a Qualcomm como cliente a largo plazo de su fábrica del norte del estado de Nueva York hasta 2028 ayudaría, junto con la financiación federal y estatal, a ampliar la huella de fabricación de la empresa en Estados Unidos"".   El acuerdo surge semanas después de que el Senado de Estados Unidos apruebe una amplia legislación para impulsar la industria nacional de semiconductores. El gobierno proporcionará unos USD 52.000 millones de dólares en subvenciones para la producción de semiconductores y un crédito fiscal a la inversión para las plantas de chips cuyo valor se estima en USD 24.000 millones de dólares. ""Con nuevos e importantes incentivos federales para la fabricación de microchips en Estados Unidos, espero que se produzcan muchos más anuncios como éste"", expresó Chuck Schumer, miembro del senado. ",2022-08-08,Empresas
