,title,description,date,tag
93,Marcos Galperin vuelve a ser uno de los hombres más ricos del mundo," Marcos Galperin, el cofundador y actual director ejecutivo de Mercado Libre, volvió a entrar al ranking de las personas más ricas del mundo, con una fortuna de más de USD 5.610 millones. Según el Índice de Millonarios realizado por Bloomberg, el empresario de 51 años se ubica en la posición número 427, siendo el único argentino del listado que nuclea a las 500 personas con más dinero en la actualidad. De acuerdo a la plataforma, Galperin podría comprar 2,85 millones de onzas de oro o 76,8 millones de barriles de petróleo. A pesar de que ganó más de USD 1.400 millones en lo que va del 2023, lo cierto es que aún se encuentra lejos de su récord de USD 8.210 millones registrado en dos ocasiones: enero y septiembre de 2021. La mayor parte de la fortuna del empresario proviene de su participación del 8% en Mercado Libre, que acumula un retorno del 97% desde el mínimo de mediados de 2022. La revalorización de las acciones de la compañía se vincula con el buen desempeño financiero de los últimos tiempos. A través de un comunicado para accionistas, Mercado Libre reportó que las ganancias netas del cuarto trimestre del 2022 alcanzaron los USD 602 millones, un 67% más en comparación con el mismo período del año anterior. Además, registró un aumento del 27% en los ingresos netos, que alcanzaron los USD 1.550 millones, frente a los USD 1.218 millones del cuarto trimestre de 2021. El aumento en los ingresos se debió en gran parte a una suba en el volumen de transacciones en América Latina, que se expandió un 28% interanualmente. Invertir en Mercado LibrePara aprovechar estos movimientos, desde Argentina se puede invertir en Mercado Libre de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: MELI), pero se pueden operar en pesos (BCBA: MELI) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-20,Empresas
94,Amazon despedirá a otros 9 mil trabajadores ¿Por qué?," Los despidos en Wall Street continúan afectando a miles de personas. En esta ocasión, se dio a conocer que Amazon ejecutará un nuevo recorte de 9.000 puestos de trabajo en las próximas semanas. A  través de una publicación, Andy Jassy, director ejecutivo de la compañía, explicó que la última reducción de la fuerza laboral afectará ""principalmente"" a Amazon Web Services y PXT, que gestiona los recursos humanos, los equipos de publicidad y la plataforma Twitch. ""Esta fue una decisión difícil, pero creemos que es lo mejor para la empresa a largo plazo"", dijo Jassy en su mensaje. ""Sin embargo, dada la economía incierta en la que vivimos y la incertidumbre que existe en el futuro cercano, hemos optado por ser más eficientes en nuestros costos y personal"", añadió.  ""Amazon ha resistido una economía con dificultades y con incertidumbre en el pasado, y continuaremos haciendo eso. Estos cambios nos ayudarán a alcanzar nuestras oportunidades a largo plazo con una estructura de costos más fuerte"", expresó Jassy en aquel entonces. Al igual que otras compañías tecnológicas, el gigante fundado por Jeff Bezos reconoció públicamente que existieron demasiadas contrataciones de empleados durante la pandemia por el auge del comercio electrónico. Concretamente, de 2020 a 2022, duplicó su planta. Sin embargo, con la economía contrayéndose y las duras políticas monetarias por parte de los bancos centrales, la demanda cayó, lo que recortó ingresos y beneficios, resultando en los recortes de personal actuales. Debido al desafiante entorno económico, en el cuarto trimestre de 2022, la ganancia neta de Amazon fue de USD 278 millones, contra los USD 14.323 millones del cuarto trimestre de 2021. Por acción, el monto fue de USD 0,03, cuando el consenso era de USD 0,17. Para el año completo, hubo una pérdida de USD 2.722 millones, contra un beneficio de USD 33.364 millones del año anterior. De esta forma, Amazon sufrió la primera pérdida desde el 2014 y la más grave de su historia. ",2023-03-20,Empresas
95,UBS finalmente rescató a Credit Suisse," El banco suizo UBS, uno de los más grandes e importantes del mundo, confirmó que adquirirá a su rival Credit Suisse por un total de 3.000 millones de francos suizos, que representan cerca de USD 3.200 millones. Según los términos acordados, los accionistas de Credit Suisse recibirán 1 acción de UBS por cada 22,48 acciones propias, lo que equivale a USD 0,82 por acción. ""Con la adquisición de Credit Suisse por parte de UBS, se ha encontrado una solución para asegurar la estabilidad financiera y proteger la economía suiza en esta situación excepcional"", destacó el Banco Central Suizo durante una conferencia de prensa. Por su parte, la Autoridad de Supervisión del Mercado Financiero de Suiza indicó que ""será posible continuar todas las actividades comerciales de ambos bancos sin restricciones ni interrupciones"" y agregó que ""se coordinará con las autoridades nacionales e internacionales, a saber, la Reserva Federal de EE. UU. y la Autoridad de Regulación Prudencial británica"". En tanto, Alain Berset, presidente de la Confederación Helvética, confirmó la operación y expresó que se trató de la mejor manera de ""restablecer la confianza"" y de una solución que ""no solo es decisiva para Suiza, sino para la estabilidad de todo el sistema financiero mundial"". Además de la adquisición, UBS se beneficiará de una garantía del Gobierno de 9.000 millones de francos suizos (USD 9.750 millones) que sirve de seguro si se descubren problemas, tal como explicó KarinKeller-Sutter, la ministra de Finanzas. Asimismo, el Banco Central ofrecerá una línea de liquidez de hasta USD 100.000 millones de francos suizos (USD 108.000 millones) a UBS y Credit Suisse. Con una capitalización bursátil de más de USD 63.000 millones, UBS es uno de los cinco mayores bancos de Europa, empleando a alrededor de 73.000 trabajadores a lo largo de todo el mundo y con 200 sucursales distribuidas por Suiza. Tras el anuncio de adquisición, las acciones de UBS subieron más de un 5% en Wall Street, mientras que las de Credit Suisse colapsaron un 51%. ",2023-03-20,Empresas
96,ByMA registró un beneficio de $600 millones en 2022," Bolsas y Mercados Argentinos (ByMA) presentó los resultados financieros del cuarto trimestre de 2022 y de todo el año, en los cuales se expuso su sólido crecimiento. Específicamente, el resultado neto ajustado por inflación del año 2022 fue positivo en $605 millones. El margen operativo del negocio creció 35% en términos reales, a partir de mayores ingresos y menores gastos. Considerando valores históricos, el resultado neto del año casi triplicó el valor del año 2021. A su vez, los ingresos por los servicios de central depositaria (Caja de Valores) sumaron $5.450 millones, mientras que el valor para el 2021 fue de $6.094 millones. Esta caída se explica por el ajuste por inflación, ya que en términos nominales se observó un aumento del 50%. Los ingresos en el segmento del mercado fueron de $6.589 millones, lo que superó a los $6.549 millones de 2021.Los restantes ingresos operativos del año sumaron $4.725 millones, en comparación con los $2.555 millones del año anterior. En tanto, los ingresos financieros contribuyeron a superar el efecto del ajuste por inflación, al totalizar $22.654 millones, frente a $13.319 millones en el año 2021.  En cuanto a los gastos totales del año, cayeron en términos reales: luego de una cifra de $8.566 millones en 2021, alcanzaron los $7.749 millones en 2022, implicando una reducción anual en términos reales del 10%. En la jornada actual, las acciones de ByMA suben casi un 10% en la bolsa local. De esta forma, acumulan un retorno del 120% en el último año. Cómo invertir en Bolsas y Mercados ArgentinosPara aprovechar este crecimiento y obtener un beneficio económico, se puede invertir en ByMA desde Argentina de manera sencilla. Para hacerlo, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible ByMA bajo el ticker ""BYMA"". ",2023-03-16,Empresas
97,Mercado Libre se expande en Brasil: invertirá u$s3.600 millones este año," El unicornio MercadoLibre Inc. expresó este jueves que espera invertir 19.000 millones de reales, es decir u$s3.600 millones, en el país vecino de Brasil durante 2023, un 11,5% más que la cantidad invertida en 2022. El gigante sudamericano del comercio electrónico y los servicios financieros, ya en 2018 había invertido 1.000 millones en su negocio en Brasil, ha subido su apuesta en los últimos años, especialmente tras el aumento de la demanda de compras online provocado por la pandemia del COVID. Cabe destacar que estas líneas de gasto son consideradas estratégicas. Fernando Yunes, vicepresidente senior de comercio electrónico en Brasil, se mostró sorprendido ante este avance de inversión en su nación añadiendo que Mercado Libre espera un crecimiento de las ventas y márgenes ligeramente superiores en el país este año como resultado de las recientes inversiones. Por su parte, el ejecutivo destacó que una de las áreas apuntadas será la logística, ya que la firma planea aumentar su capacidad de transporte con nuevos centros de distribución y una mayor flota de aviones. De acuerdo a sus palabras su objetivo principal es dar servicio a más ciudades y aumentar las entregas realizadas en un día, que actualmente representan alrededor del 50% del total. Mercado Libre ha avanzado a pasos agigantados en la región y  es protagonista absoluto de los cambios que ha atravesado el comercio electrónico y específicamente los marketplaces en latinoamérica. Y es que solo hay que ver que durante los últimos 5 años su crecimiento ha superado las expectativas la industria, apuntando a que seguirá refrendándose como el líder del eCommerce y marketplaces a nivel Latinoamérica. El liderazgo de la compañía se muestra en la amplia variedad en su catálogo de productos (moda, belleza, tecnología, cocina, hogar, cuidado personal, etc.), por lo cual la empresa continúa avanzando  para ofrecer el mejor servicio a sus consumidores, a través de envíos rápidos, flexibles y accesibles. ",2023-03-16,Empresas
98,Wall Street poco a poco vuelve a confiar en Intel," Intel Corporation no atravesó su mejor etapa financiera en los últimos años, lo que impactó negativamente en el precio de sus acciones, que cayó más de un 50% desde el pico hasta la actualidad. Sin embargo, poco a poco, los especialistas de Wall Street están comenzando a confiar nuevamente en el gigante de los microprocesadores. Concretamente, Christopher Rolland, analista en Susquehanna, finalizó su recomendación bajista y elevó la calificación desde ""negativo"" hasta ""neutral"" porque ""las cosas se están moviendo lo suficiente en la dirección correcta"". ""En abril de 2021, llamamos a la cima del ciclo de semiconductores, impulsado por la combinación de múltiplos de valoración altísimos y plazos de entrega récord, que a menudo obligan a un 'mal comportamiento', incluida la acumulación de inventario, la creación de existencias de seguridad y la duplicación de pedidos"", comentó el experto. ""Hoy, sin embargo, estamos llamando a tocar fondo en este ciclo. Bueno... al menos para los nombres relacionados con el consumidor, PC y teléfonos, ya que creemos que la parte aguda de la contracción ha pasado, los niveles de inventario se normalizan y aparecen los primeros aumentos de la demanda"", añadió. Según el análisis de Rolland, Intel podría verse beneficiada porque AMD ya no gana cuota en el mercado de las computadoras personales. Además, el fabricante es más competitivo con sus chips Alder Lake y Raptor Lake y cotiza con una buena relación precio-rendimiento. Invertir en Intel desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Intel de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: INTC), pero se pueden operar en pesos (BCBA: INTC) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-16,Empresas
99,Por qué Nvidia se posiciona como la nueva favorita del Nasdaq 100," Nvidia continúa siendo uno de los favoritos entre los inversores, especialmente para aquellos con con mayor propensión al riesgo ya que nos encontramos en tiempos de mucha incertidumbre y volatilidad. Los resultados publicados a finales de febrero, en línea con las expectativas del mercado, combinados con sus grandes previsiones y su desempeño presente y futuro en la inteligencia artificial, han llevado a la empresa a liderar dentro del índice Nasdaq, el cual agrupa las 100 empresas más importantes de tecnología. En cuanto a los resultados, el beneficio por acción de NVIDIA en su cuarto trimestre fiscal fue de 88 centavos, superando las previsiones de 81 centavos, y los ingresos fueron de 6.050 millones de dólares, rompiendo las expectativas del consenso del mercado de 6.000 millones de dólares, a pesar de una disminución interanual. Además, sus guías para el primer trimestre fiscal del año indican que esperan alcanzar ingresos de alrededor de 6.500 millones de dólares, en comparación con los 6.330 millones de dólares que espera Wall Street. Estos valores impulsaron las ganancias a dos dígitos, llevando a una recuperación del 11% en el Nasdaq 100 desde la publicación de los resultados y a pesar de las caídas del 2% en la última semana, el valor de NVIDIA ha subido más del 5% en el último mes y ha aumentado un 36% en lo que va de año, liderando el Nasdaq 100 con un 61% de crecimiento. Analistas consideran que el núcleo de esta recuperación se encuentra en las posibilidades de la empresa en inteligencia artificial, un campo en el que las posibilidades por explorar son casi infinitas. La directora financiera de NVIDIA considera que ""la adopción de la inteligencia artificial se encuentra en un punto de inflexión. La herramienta ChatGPT de Open AI ha despertado el interés de todo el mundo, permitiendo a las personas experimentar de primera mano con la inteligencia artificial generativa y mostrar lo que es posible con ella"". Por este motivo, la compañía espera un rápido crecimiento en las ventas de centros de datos en este campo durante 2023, basado especialmente en un nuevo modelo de negocio centrado en la prestación de servicios de inteligencia artificial y en ofertas de productos innovadores. Invertir en Nvidia desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Nvidia de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: NVDA), pero se pueden operar en pesos (BCBA: NVDA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-16,Empresas
100,Por qué Bank of America es el gran ganador del colapso de SVB," Tras el colapso de Silicon Valley Bank (SVB) y otros bancos estadounidenses, los grandes y pequeños inversores están migrando hacia las entidades financieras más importantes de Wall Street, siendo Bank of America una de las principales candidatas. A finales de la semana pasada, SVB implosionó luego de que los depositantes intentaran retirar más de USD 42.000 millones del organismo, lo que obligó a la Corporación Federal de Seguros de Depósitos (FDIC, por su sigla en inglés) a hacerse cargo de la situación. Según fuentes familiarizadas con el asunto contactadas por Bloomberg, las entradas provinieron de clientes temerosos que trasladaron su dinero al banco, el segundo más grande de Estados Unidos por valor de mercado, por ser ""demasiado grande para quebrar"". De acuerdo a la información provista en la presentación de sus resultados financieros, en 2022, Bank of America generó USD 27.500 millones después de impuestos y posee más de USD 3 billones en activos. A su vez, JP Morgan está colaborando con los nuevos clientes que fueron afectados por SVB, abriendo cuentas en tiempos récord y acelerando la velocidad a la que los mismos pueden acceder a sus fondos. En tanto, Citigroup también está gozando de un mayor flujo de nuevos usuarios. De acuerdo a un banquero de la entidad, las llamadas que ingresan al banco se asemejan a las del ""aeropuerto O'Hare de Chicago en un día soleado"". Invertir en Bank of America desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Bank of America de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos financieros que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: BAC), pero se pueden operar en pesos (BCBA: BA.C) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-16,Empresas
101,Banco Macro cambia de director y anuncia pago de dividendos," Banco Macro, el segundo banco más grande de Argentina por valor de mercado, anunció que hubo un cambio de gestión. Delfín Jorge Ezequiel Carballo decidió finalizar su mandato para dejarle el puesto de presidente a Jorge Brito, quien hasta entonces era vicepresidente del Directorio y actualmente es presidente de Club Atlético River Plate. Brito fue director financiero de Banco Macro desde abril de 2012 hasta noviembre de 2017 y posteriormente ejerció como vicepresidente desde abril de 2018 hasta abril de 2020. Más tarde, en noviembre del mismo año, volvió al rol hasta la actualidad. Por su parte, Carballo fue elegido presidente del Directorio en el mismo mes tras el fallecimiento de Jorge Horacio Brito, uno de los fundadores. En esta ocasión, decidió abandonar su posición tras haber cumplido ""70 años de edad y 48 de trabajo en el sector"", tal como relató en una carta para los miembros de la Junta. ""El banco se encuentra en una situación excepcionalmente buena tal como lo muestra su solvencia, liquidez y demás indicadores usualmente utilizados por analistas e inversores a fin de determinar la sustentabilidad de una entidad financiera"", sostuvo Carballo. Y añadió: ""Me siento orgulloso de la calidad profesional de mis colegas del Directorio, así como también de quienes conforman la alta gerencia de la entidad, por lo que no abrigo dudas respecto de su capacidad para conducir los destinos del banco con el mismo nivel de eficiencia con el que han sido administrados hasta el día de la fecha"". En tanto, aclaró que no se apartará definitivamente, ya que sigue siendo uno de los accionistas principales de la entidad, por lo que seguirá de cerca la evolución de los negocios y quedará a disposición para prestar su colaboración para la ""adopción de las decisiones estratégicas"". A su vez, Banco Macro también comunicó que propuso un dividendo de $117 por acción, aproximadamente, que representa el 11.735% del capital social de la entidad que asciende a $639 millones. A día de hoy, las acciones del banco cotizan a $673 en la bolsa local. ",2023-03-16,Empresas
102,Por qué este tipo de Cedears está sobreviviendo a la volatilidad," El mercado de valores está sufriendo de una alta volatilidad, principalmente por la crisis bancaria, la alta inflación y la suba de tasas de interés por parte de la Reserva Federal de los Estados Unidos (Fed). Sin embargo, las empresas que comercializan bienes de consumo básico están sobreviviendo y protegiendo de mejor manera a los inversores. En los últimos cinco días, mientras que el S&P 500 retrocedió un 2,8%, el índice XLP que rastrea a las principales compañías de consumo básico del índice aumentó un 0,15%. Y dentro de este grupo, algunas com Procter & Gamble lideraron con incrementos del 2,6%. Durante periodos turbulentos en el mercado, los productos básicos suelen ser una opción segura y, por lo tanto, las pérdidas menores en el sector son parte de una tendencia más amplia. Aunque el aumento de las tasas de interés puede disminuir la atractividad de los rendimientos de dividendos de estas empresas, los inversores siguen buscando seguridad, lo que contrarresta este efecto. Además, los bienes de consumo básicos tienen un historial de mantener precios constantes, ayudando así a reducir el impacto negativo de la inflación en los beneficios. A principios de este año, el bajo retorno del sector también ha resultado en una disminución en las valoraciones de las acciones, ya que las mismas habían aumentado significativamente a lo largo de 2022. Por estos motivos, muchos inversores optan por escoger acciones de compañías de consumo básico en épocas de pánico e incertidumbre, generando más estabilidad en sus portafolios y gozando de un flujo de fondos más estable. Invertir en empresas de consumo básicoPara aquellos interesados, desde Argentina se puede invertir en empresas estables de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior, pero se pueden operar en pesos y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-15,Empresas
103,Esta empresa argentina recompró acciones por casi $100 millones," A través de un comunicado dirigido a la Comisión Nacional de Valores (CNV), Bolsas y Mercados Argentinos (ByMA) y el Mercado Abierto Electrónico (MAE), Cresud dio a conocer que siguió avanzando en su plan de recompra de acciones.  En total, adquirió 351.249 acciones a $268, aproximadamente, cada una. De esta forma, en total, la compañía argentina depositó en el mercado alrededor de $94 millones. En el mismo reporte, se indicó que, hasta el día de la fecha, Cresud recompró un total de 11,66 millones de acciones ordinarias que representan cerca de un 72% del programa aprobado. ¿Qué significa recomprar acciones?Para un inversor, que la compañía anuncie recompra de acciones es algo que siempre es bueno. Warren Buffett decía que ""la matemática de las recompras desaparece lentamente, pero puede ser poderosa con el tiempo. El proceso ofrece una manera simple para que los inversionistas sean dueños de una porción cada vez mayor de negocios excepcionales"". ¿Cuál es la lógica? La recompra de acciones es el acto por el cual una empresa adquiere acciones propias y las amortiza o elimina. Al haber menos en circulación, aumenta la participación de cada inversor en la misma. Entonces, con esta decisión, los actuales accionistas son dueños de una mayor porción de la compañía, incrementando así el valor de sus activos. Además, cuando una empresa recompra sus acciones, está demostrando que confía en el potencial de crecimiento y que el precio de mercado es justo y/o atractivo. En este último caso, el anuncio se dio luego de que la compañía presentara los resultados financieros del 2022, en los cuales se expuso que el resultado neto arrojó una ganancia de $19.237 millones, lo que representa una baja del 74% frente a los $74.081 millones del mismo periodo del año anterior. La caída se explica, principalmente, por el resultado por cambios en el valor razonable de propiedades de inversión. Cómo invertir en CresudPara aprovechar este crecimiento y obtener un beneficio económico, se puede invertir en Cresud desde Argentina de manera sencilla. Para hacerlo, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible Cresud bajo el ticker ""CRES"". ",2023-03-15,Empresas
104,Vale está considerando una oferta pública inicial de su negocio de metales básicos," La minera brasileña Vale está considerando una oferta pública inicial o una escisión de su negocio de metales básicos una vez que complete una venta de participación minoritaria. Fuentes familiarizadas con el asunto citadas por Bloomberg informaron que la compañía está en conversaciones para vender un 10% de su unidad y espera que las ofertas finales del proceso se presenten a mediados del próximo mes. Cuando la transacción se complete, Vale continuaría con un plan de listado en bolsa o división en 2024. Según la información provista, la empresa se acercó al exdirector de Anglo American Mark Cutifani para que sea el nuevo presidente del negocio de metales básicos, aunque también está considerando otras opciones y no hay garantía de que el ejecutivo tome el puesto. Si bien su principal fuente de ingresos proviene del mineral de hierro, Vale ha dedicado varios años a explorar lo que considera un valor oculto en sus minas de cobre y níquel ubicadas en Canadá, Brasil e Indonesia. Dado que la demanda de metales para baterías está en aumento, en consonancia con el alejamiento del mundo de los combustibles fósiles, el gigante busca capitalizar esta tendencia. Entre los candidatos a quedarse con una décima parte del negocio de metales se encuentran General Motors (GM), el Fondo de Inversión Pública de Arabia Saudita y la casa comercial japonesa Mitsui & Company. La decisión se debe al progresivo alejamiento de los combustibles fósiles de las grandes corporaciones para migrar hacia materiales más amigables con el medio ambiente y claves para la fabricaciones de baterías eléctricas. Cómo invertir en Vale desde ArgentinaPara invertir en Vale desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: VALE), pero se pueden operar en pesos (BCBA: VALE) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-15,Empresas
105,McDonald's: Anuncia ganancias récord y genera optimismo en sus accionistas," La cadena de restaurantes Arcos Dorados, responsable de la gestión de franquicias de McDonald's en América Latina, ha anunciado un incremento significativo en sus ingresos y ganancias durante el último trimestre del año anterior, gracias a un notable crecimiento en las ventas comparables. Con sede en Montevideo, la compañía ha comunicado una ganancia neta, excluyendo su operación en Venezuela, de US$ 54,5 millones, lo que equivale a US$ 0,26 por acción. Estos resultados se comparan con los obtenidos en el mismo período del año precedente, que ascendieron a US$ 45,6 millones, o US$ 0,22 por acción. Asimismo, la empresa ha notificado ventas totales récord de US$ 1.012 millones en el mismo lapso, cifra que contrasta con los US$ 777,1 millones registrados en los últimos tres meses de 2021. Según los datos de Refinitiv, la mediana de las previsiones de cuatro analistas esperaba que la mayor cadena de franquicias de McDonald's del mundo reportara ventas de US$ 990 millones y ganancias por acción de US$ 0,23. En consecuencia, los resultados anunciados por Arcos Dorados superan las expectativas del mercado. Invertir en McDonald'sEn Argentina se puede invertir en McDonald's de manera rápida y sencilla. Sólo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: ARCO), pero se pueden operar en pesos (BCBA: ARCO) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-15,Empresas
106,Volkswagen anunció una impresionante inversión de casi USD 200.000 millones para desbancar a Tesla," Volkswagen informó que planea realizar una superinversión de alrededor de USD 193.000 millones entre 2023 y 2027 para evolucionar como fabricante de coches y liderar la industria convencional y eléctrica con mayor diferencia, destronando a Tesla y otros competidores más tecnológicos. El dinero se destinará a la estrategia de baterías del grupo, al crecimiento de su presencia en América del Norte, al aumento de la competitividad en digitalización y productos en China y a la continuación del desarrollo de productos. Además, la compañía alemana informó que el 68% del total estará centrado en la electrificación y digitalización de sus múltiples marcas, lo que representa un monto superior en un 56% al detallado en su último plan quinquenal. Asimismo, el fabricante de coches tiene reservados más de USD 16.000 millones para la construcción de fábricas de celdas de baterías, bajo su nueva empresa PowerCo, y para los gastos iniciales de asegurar las materias primas necesarias. ""Aspiramos a generar de nuevo una sólida rentabilidad en el ejercicio en curso. Nuestra sólida base financiera nos coloca en posición de seguir invirtiendo en la electrificación y digitalización de nuestra compañía, incluso en un entorno económico desafiante"", sostuvo Arno Antlitz, director financiero y operativo de Volkswagen. Los anuncios se dieron luego de haber presentado los resultados financieros de todo el 2022, en el cual se destacó un beneficio operativo de USD 24.200 millones, un 13% más que en el 2021. A su vez, aunque las ventas globales cayeron un 7%, las de modelos eléctricos mejoraron un 26%. ""El año fiscal 2022 fue un año importante para el grupo Volkswagen. Los coches eléctricos puros representaron una participación récord del 7% de las entregas totales, un hito importante que aprovecharemos este año a medida que nuestra popular gama de modelos continúe creciendo"", comentó Oliver Blume, director ejecutivo del conglomerado. ",2023-03-14,Empresas
107,"OpenAI y Microsoft lanzan GPT4, la nueva herramienta de IA ¡Enterate las novedades!"," Microsoft, uno de los inversores más importantes de OpenAI, ha anunciado que la próxima semana se lanzará GPT-4, el siguiente modelo de lenguaje con inteligencia artificial. Andreas Braun, director de tecnología de Microsoft Alemania, ha avanzado que esta nueva versión será multimodal. “Presentaremos GPT-4 la próxima semana. Tendremos modelos multimodales que ofrecerán posibilidades completamente diferentes. Por ejemplo, videos”, señaló Braun. Braun ha calificado a GPT-4 como un ""game changer"", que cambia completamente las reglas del juego y marca un antes y después en el campo de la inteligencia artificial. Además, GPT-4 funcionará en todos los idiomas, lo que permitirá a los usuarios hacer preguntas en un idioma y obtener respuestas en otro. Aunque aún no se ha confirmado una fecha específica para su lanzamiento, el mundo está ansioso por conocer al nuevo modelo de inteligencia artificial. Cómo invertir en MicrosoftPara invertir en Microsoft desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: MSFT), pero se pueden operar en pesos (BCBA: MSFT) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-14,Empresas
108,Meta vuelve a generar incertidumbre en Wall Street: se anunciaron 10 mil despidos," El gigante tecnológico Meta, propietario de Facebook, Instagram y WhatsApp, anunció en la jornada que va a despedir a 10.000 empleados en los próximos meses y abandonar planes para cubrir unas 5.000 vacantes que tenía abiertas. La reducción del plantel de la compañía sucede después de que el pasado noviembre Meta anunciase la salida de unos 11.000 trabajadores, alrededor del 13 % de su plantilla, con el objetivo de reducir costes. Zuckerberg, en un comunicado, explicó que durante los próximos dos meses los líderes de los distintos negocios de Meta anunciarán planes de reestructuración en los que se cancelarán proyectos de baja prioridad y se reducirán las contrataciones. Ante esos planes, la empresa ha decidido recortar su equipo de recursos humanos y comenzará a informar mañana a los empleados afectados. Por su parte, las reestructuraciones y despidos en el área tecnológica se darán a conocer a finales de abril y en la parte empresarial hacia finales de mayo, aunque en algunos casos puede que las salidas se extiendan hasta final de año, explicó el CEO de Meta. La compañía estadounidense líder de las redes sociales anunció en noviembre la primera gran ronda de despidos de su historia tras haber aumentado su tamaño con mucha fuerza durante la pandemia, un movimiento que han seguido muchas otras compañías del sector tecnológico. Durante el año anterior Meta vio desplomarse sus beneficios un 41% en el ejercicio anual, hasta u$s23.200 millones, con un pequeño descenso de su facturación y un importante aumento de costos. Como otras tecnológicas, se vio afectada por la inflación, la debilidad del mercado publicitario, el aumento de competidores y la normalización de la demanda de ocio digital, que aumentó extraordinariamente tras el estallido de la pandemia. ",2023-03-14,Empresas
